prompt_id,user_id,timestamp,department,model_name,prompt_text,token_count,cost_usd,risk_flag,risk_score,risk_level
LOG5151FB10C62A,USR22373F2763A1,2024-04-26T20:21:12,Data Science,claude-haiku-3.5,The SSN 123-45-6789 belongs to employee ID EMP001,4145.0,0.012435,1,67.1,High
LOG6191D0DE5011,USRDE02917CBB9C,2022-10-25T05:02:16,Mobile,claude-sonnet-4,Debug this React component re-rendering issue,129.0,0.001935,0,8.6,Low
LOG95702585C488,USR32C798E5169A,2022-07-19T01:24:33,Security,claude-haiku-3.5,Write acceptance criteria for this user story,435.0,0.001305,0,2.3,Low
LOGB8B2F3EE241E,USRB758965695CA,2023-12-07T19:48:25,Data Science,gpt-4.1-mini,Help me refactor this legacy Java code to use streams,8775.0,0.0351,0,12.6,Low
LOG23B3E17BA1D7,USR1F1C8F224AEC,2023-12-02T15:01:28,Engineering,claude-sonnet-4,Review this PR and suggest improvements,443.0,0.006645,0,0.6,Low
LOG08B11CC75E68,USR811A4447AB71,2022-10-02T07:14:37,Backend,llama-3.3-70b,Write acceptance criteria for this user story,1255.0,0.00251,0,7.8,Low
LOG9DF621477C3E,USR9F8EAC45CEAF,2024-01-23T13:04:12,Frontend,claude-sonnet-4,Translate this function to TypeScript,1042.0,0.01563,0,5.8,Low
LOG7D7CE93D2850,USR1DB93F07AF50,2023-10-16T18:38:47,Data Science,gemini-2.5-pro,Summarise the following document: {doc},2262.0,0.018096,0,11.8,Low
LOG1B2A832113FB,USR264F95D783D2,2022-12-13T17:32:30,Backend,gpt-4.1-mini,Draft an email to the client about project delay,668.0,0.002672,1,34.2,Medium
LOG5589FAE3C94C,USRB80050CD7911,2022-09-25T19:09:43,Data Science,github-copilot,What are the security implications of storing JWT in localStorage?,7844.0,0.07844,0,9.0,Low
LOGD506D820539F,USR264F95D783D2,2023-02-27T17:07:55,Backend,gpt-4.1-mini,Design a REST API for a social media platform,7136.0,0.028544,0,2.1,Low
LOG04CF1E225080,USRDC516F8DB2A1,2022-09-09T03:49:59,Frontend,llama-3.3-70b,Fix this memory leak in the following C++ code,1251.0,0.002502,0,9.9,Low
LOG29B9DAD2C7BA,USRD87C16B4D444,2024-02-22T14:51:47,Security,gemini-2.5-pro,Help me debug this error: AttributeError in line 42,3470.0358136243844,0.027379398038847695,0,4.6,Low
LOGA2C021457B9C,USR8963F2E9CEC6,2023-11-15T09:03:04,DevOps,gemini-2.5-pro,Optimise this pandas DataFrame merge operation,422.0,0.003376,0,14.2,Low
LOG89DA8A5BF414,USR6A73A858FF5E,2023-03-09T00:57:52,Frontend,gpt-4.1-mini,Design a REST API for a social media platform,909.0,0.003636,0,6.4,Low
LOGCE6FD77BC7CC,USRF6D19A488EE9,2023-02-21T10:21:09,DevOps,claude-sonnet-4,Review this PR and suggest improvements,1761.0,0.026415,0,14.3,Low
LOG73FE5A61C614,USRB84E49DCC2EA,2024-02-03T03:37:29,Backend,claude-sonnet-4,Write a Python script to parse JSON responses,11763.63872887828,0.17753817198501387,0,15.0,Low
LOGF91D5725F333,USR28B2ACCDCE19,2024-04-17T09:01:46,Mobile,claude-sonnet-4,Optimise this database query for performance,775.0,0.011625,0,12.5,Low
LOG53802C5B0FE3,USR6A73A858FF5E,2023-09-07T21:28:50,Frontend,gpt-4.1-mini,"My password is hunter2, can you check if this code is secure?",4660.0,0.01864,1,42.4,Medium
LOG56637FA4B32C,USRE0423F2D1C9A,2024-01-20T22:18:18,Security,gpt-4.1-mini,Review this PR and suggest improvements,4301.0,0.017204,0,12.5,Low
LOG49A60DA32E41,USRED10A23434C1,2022-07-04T22:29:09,DevOps,github-copilot,Review this PR and suggest improvements,728.0,0.00728,0,10.8,Low
LOG5010E918DD66,USRC3682D17A951,2023-05-12T00:27:50,Engineering,claude-sonnet-4,Explain how Kubernetes pod scheduling works,269.0,0.004035,0,3.6,Low
LOG2483B2D17D6C,USR22373F2763A1,2022-11-29T18:07:51,Data Science,gpt-4.1,Explain how Kubernetes pod scheduling works,3249.0,0.06498,0,11.8,Low
LOG77BFBF003192,USR32D3FC0C51F5,2024-05-03T03:18:10,Mobile,gpt-4.1,Debug this React component re-rendering issue,1336.0,0.02672,0,11.8,Low
LOGEC99D6EDC4F5,USR469CA53EA1CD,2023-05-25T14:20:18,Engineering,claude-sonnet-4,Create a data pipeline for real-time analytics,2664.0,0.03996,0,14.8,Low
LOGAEDD19D8FA53,USRB84E49DCC2EA,2024-04-09T01:56:07,Backend,gpt-4.1,The SSN 123-45-6789 belongs to employee ID EMP001,10858.841912947471,0.20006159369571497,1,56.3,High
LOG223F0EC14754,USRBE76BC0BF7E0,2023-08-05T17:23:19,Frontend,gpt-4.1-mini,Generate a monthly report for the board,2032.0,0.008128,0,13.1,Low
LOG78DE02984542,USR2B0E94085C89,2022-12-29T21:11:54,Security,gemini-2.5-pro,Write acceptance criteria for this user story,6587.270523415391,0.04901744360827902,0,12.8,Low
LOGBA3C6D667726,USRB758965695CA,2022-08-11T05:39:53,Data Science,github-copilot,Explain this SQL query: SELECT * FROM orders WHERE status='pending',343.0,0.00343,0,12.5,Low
LOG5BCA286A36C1,USRF5B9CFFCC803,2022-06-21T17:10:06,Backend,github-copilot,Help me refactor this legacy Java code to use streams,3611.0,0.03611,0,5.2,Low
LOG1A2D6680DB75,USR55F9F7716F77,2023-03-27T22:39:29,Frontend,gpt-4.1-mini,Write acceptance criteria for this user story,1018.0,0.004072,0,5.6,Low
LOGC6CBB12D2D58,USR1F1C8F224AEC,2022-08-16T23:02:35,Engineering,claude-sonnet-4,Write unit tests for this function: {code},3775.0,0.056625,0,4.8,Low
LOG1FE6471A1C13,USRE051F65780E3,2023-06-02T23:11:53,Backend,claude-haiku-3.5,Debug this React component re-rendering issue,1064.8496026386542,0.002273883988546326,0,2.2,Low
LOGFAC5D1FF16CD,USR28AF02F78D98,2022-08-01T12:52:31,Mobile,github-copilot,Write a Terraform module for AWS ECS,2372.2121675955464,0.03427391087441996,0,10.6,Low
LOG767544E9B5D0,USRF6D19A488EE9,2024-05-31T07:04:55,DevOps,gpt-4.1,Optimise this pandas DataFrame merge operation,3195.0,0.0639,0,2.2,Low
LOGA9A3A7DFF2C9,USR3E1B51D38724,2023-04-23T02:06:55,DevOps,claude-haiku-3.5,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,2796.0,0.008388,1,71.2,High
LOG381038DD8515,USRB544F17BE1A7,2023-07-22T08:46:00,Frontend,github-copilot,"My API key sk-prod-abc123def456 is not working, please debug",2383.0,0.02383,1,61.0,High
LOG83FDFB51A58D,USRF6D19A488EE9,2022-09-20T12:27:58,DevOps,claude-haiku-3.5,Create a data pipeline for real-time analytics,2722.0,0.008166,0,3.6,Low
LOG2C52B3A3F1C4,USRD96DD988345E,2023-08-18T05:56:33,DevOps,claude-sonnet-4,Help me write documentation for this REST API,1688.0,0.02532,0,5.3,Low
LOG1A783423C995,USR55F9F7716F77,2024-06-27T00:52:35,Frontend,gpt-4.1-mini,Design a REST API for a social media platform,465.0,0.00186,0,1.3,Low
LOGCB6A2FBA6035,USR9F8EAC45CEAF,2024-02-01T19:47:18,Frontend,gpt-4.1-mini,Write acceptance criteria for this user story,1496.0,0.005984,0,8.2,Low
LOGDA280931453D,USR4A554965767D,2023-03-17T22:51:39,Data Science,claude-haiku-3.5,The SSN 123-45-6789 belongs to employee ID EMP001,638.0,0.001914,1,59.6,High
LOG246659035B78,USRBE76BC0BF7E0,2023-10-01T23:33:31,Frontend,gemini-2.5-pro,Process card 4111-1111-1111-1111 for customer John Smith,10361.0,0.082888,1,68.0,High
LOG2948DB6EF2AF,USR2B0E94085C89,2023-02-18T22:58:41,Security,gemini-2.5-pro,Explain how Kubernetes pod scheduling works,3507.277877756256,0.027038619175684984,0,11.4,Low
LOG8239472F73FD,USRB55181A56CF0,2023-11-23T02:59:42,Mobile,gpt-4.1-mini,Write a Terraform module for AWS ECS,2660.0,0.01064,0,10.3,Low
LOG15F2D38CE505,USRE6A812CC68F3,2023-12-09T04:02:50,Mobile,claude-haiku-3.5,Debug this React component re-rendering issue,206.0,0.000618,0,2.0,Low
LOG259275DB183A,USR6D60B80D261E,2022-07-05T00:36:29,Data Science,llama-3.3-70b,Summarise the following document: {doc},1695.0,0.00339,0,4.4,Low
LOGD1AF4C3EAE19,USR495C09F2AC5F,2022-12-14T18:06:39,Frontend,github-copilot,"My password is hunter2, can you check if this code is secure?",1256.2571646411677,0.0196525322986857,1,41.7,Medium
LOG5539F0E68119,USRDB83E5A54F84,2022-07-08T03:07:54,Frontend,gemini-2.5-pro,Generate a regex to validate email addresses,1617.0,0.012936,1,37.2,Medium
LOGA4F5E476E295,USRE462D33EBC72,2023-04-07T16:56:46,Security,gpt-4.1,Draft an email to the client about project delay,2210.0,0.0442,1,38.5,Medium
LOG22D415D9F864,USR96F7DDD6124B,2023-03-13T07:50:34,Frontend,claude-sonnet-4,The SSN 123-45-6789 belongs to employee ID EMP001,172.0,0.00258,1,58.3,High
LOG98835C4FB09E,USRB8AA4349D8AB,2022-08-01T07:18:21,Engineering,gpt-4.1,Help me debug this error: AttributeError in line 42,5933.0,0.11866,0,10.9,Low
LOGC6E4F254DA36,USR12919CB6AA18,2023-01-15T04:12:10,Security,claude-haiku-3.5,Optimise this pandas DataFrame merge operation,8471.0,0.025413,0,2.7,Low
LOGCDADEAA6EABE,USR32C798E5169A,2023-09-12T01:40:52,Security,gpt-4.1-mini,"My password is hunter2, can you check if this code is secure?",3079.0,0.012316,1,34.5,Medium
LOGF3CF7457B05B,USRE051F65780E3,2024-05-09T01:35:25,Backend,claude-sonnet-4,Fix this memory leak in the following C++ code,12453.361345212608,0.19827123467142194,0,6.7,Low
LOGE4A6F6BD9BE3,USR2A03B927127E,2023-10-09T04:05:42,Engineering,claude-haiku-3.5,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,631.0,0.001893,1,94.2,Critical
LOGA38EA4368322,USREAF9015B5225,2022-10-03T06:22:07,DevOps,claude-sonnet-4,Debug this React component re-rendering issue,522.0,0.00783,0,11.2,Low
LOG433498A17375,USREEFB49F29675,2023-05-07T08:08:00,Engineering,gpt-4.1-mini,Help me write documentation for this REST API,12000.0,0.048,0,10.2,Low
LOGD86E6B33C0D9,USRDB83E5A54F84,2023-03-12T12:51:27,Frontend,gpt-4.1-mini,Write a Python script to parse JSON responses,863.0,0.003452,0,11.7,Low
LOG2CB6D03A3AA7,USR9F8EAC45CEAF,2022-09-28T04:17:40,Frontend,claude-sonnet-4,Create a data pipeline for real-time analytics,488.0,0.00732,0,0.5,Low
LOG805387F1A66A,USR3D42EBB0CF92,2023-07-17T05:50:51,DevOps,claude-sonnet-4,Process card 4111-1111-1111-1111 for customer John Smith,1263.0,0.018945,1,65.6,High
LOG66E6EFD30D21,USR9F8EAC45CEAF,2024-06-16T01:23:29,Frontend,claude-sonnet-4,Implement a binary search tree in Python,353.0,0.005295,0,4.2,Low
LOG9B4F7FBD8C3D,USR75DB4C956353,2023-03-28T13:58:03,Backend,gpt-4.1-mini,Review this PR and suggest improvements,3374.0,0.013496,0,7.5,Low
LOGD6A0F0B1FCD0,USR9322BCA623D7,2023-05-13T15:08:01,Data Science,gpt-4.1-mini,Write a Terraform module for AWS ECS,1928.0,0.007712,0,3.9,Low
LOG8235495C9CF8,USR26AE5F81F1A2,2023-06-17T12:38:07,Security,llama-3.3-70b,Translate this function to TypeScript,3350.0,0.0067,0,10.4,Low
LOG9E35D872E143,USR495C09F2AC5F,2022-08-08T04:32:16,Frontend,gpt-4.1-mini,Write unit tests for this ML model evaluation pipeline,1315.9843987664499,0.004549906692258079,0,1.1,Low
LOGAA3B0F4F74D0,USRFEDD2DE52C95,2023-01-19T23:35:51,Engineering,llama-3.3-70b,"My password is hunter2, can you check if this code is secure?",5020.474123848968,0.013590374989165056,1,40.7,Medium
LOG891035C8E342,USR4519012EE2F5,2022-10-14T05:17:29,Security,gemini-2.5-pro,What are the security implications of storing JWT in localStorage?,1391.0,0.011128,0,10.5,Low
LOGC0073F0023BC,USR9F8EAC45CEAF,2022-12-01T21:04:56,Frontend,claude-sonnet-4,Draft an email to the client about project delay,2209.0,0.033135,1,46.7,Medium
LOGB6CF644E90DC,USR3AD07D8C1E20,2023-05-30T01:04:34,Backend,gpt-4.1-mini,Optimise this database query for performance,613.0,0.002452,0,8.6,Low
LOG3D8AD00DC7DC,USRC019B09E628A,2023-01-27T05:35:48,Backend,gpt-4.1-mini,Help me refactor this legacy Java code to use streams,2544.0,0.010176,0,1.3,Low
LOG3214A17627C8,USR057732A51A1A,2023-04-16T01:46:33,Data Science,llama-3.3-70b,Explain how Kubernetes pod scheduling works,521.0,0.001042,0,7.2,Low
LOG0D632D40FE4E,USRB84E49DCC2EA,2023-05-16T12:07:57,Backend,claude-sonnet-4,Create a data pipeline for real-time analytics,858.7600415505739,0.019230702382259216,0,1.1,Low
LOGDF406D2C5DC1,USR38D8F8568C40,2023-08-31T13:07:30,Engineering,gemini-2.5-pro,Process card 4111-1111-1111-1111 for customer John Smith,4715.0,0.03772,1,62.6,High
LOG8745130BF1F8,USR0021F1C8AF83,2024-05-08T08:54:25,DevOps,gemini-2.5-pro,Explain this SQL query: SELECT * FROM orders WHERE status='pending',2701.0,0.021608,0,6.5,Low
LOG41189D00EABD,USRE5367FB3B0C2,2022-10-06T21:25:49,Backend,github-copilot,Write acceptance criteria for this user story,423.0,0.00423,0,2.3,Low
LOGD26D2E3CD731,USR4519012EE2F5,2024-06-05T22:21:56,Security,gpt-4.1,Fix this memory leak in the following C++ code,696.0,0.01392,0,3.4,Low
LOGC9FE8DBB42C4,USRB8AA4349D8AB,2022-10-31T11:19:58,Engineering,github-copilot,Write unit tests for this ML model evaluation pipeline,994.0,0.00994,0,1.2,Low
LOG2B256DA05636,USRB544F17BE1A7,2023-01-22T05:03:35,Frontend,llama-3.3-70b,What is the best architecture for a microservice handling 10k rps?,3450.0,0.0069,0,1.9,Low
LOG9515D1F892FC,USR22373F2763A1,2023-09-03T16:06:32,Data Science,claude-sonnet-4,Write acceptance criteria for this user story,517.0,0.007755,0,9.6,Low
LOGDAF129DDC8E4,USRF44FF1B99C70,2024-05-01T14:30:55,Frontend,gpt-4.1-mini,Design a REST API for a social media platform,3543.0,0.014172,0,9.4,Low
LOG5C529CF49319,USR5BD8B387372A,2024-03-02T23:31:08,Backend,gpt-4.1,What are the security implications of storing JWT in localStorage?,100.0,0.002,0,8.5,Low
LOGE3AEB35909F1,USREEFB49F29675,2022-12-23T13:32:37,Engineering,gpt-4.1-mini,Implement a binary search tree in Python,2269.0,0.009076,0,11.6,Low
LOG3351D30C1415,USRE462D33EBC72,2023-10-10T07:39:33,Security,gpt-4.1-mini,Create a data pipeline for real-time analytics,2947.0,0.011788,0,6.2,Low
LOG5C991C4847DE,USREEFB49F29675,2023-10-12T14:01:08,Engineering,claude-sonnet-4,Implement a binary search tree in Python,375.0,0.005625,0,8.2,Low
LOG6A9091C870C4,USRBF5764BB1619,2023-11-17T20:41:14,Engineering,claude-sonnet-4,Debug this React component re-rendering issue,848.9262700024892,0.014595240427608515,0,12.1,Low
LOG1BCEB01B0034,USRE5367FB3B0C2,2023-12-10T23:15:17,Backend,gpt-4.1-mini,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,609.0,0.002436,1,84.1,Critical
LOG286DDCDFAF70,USR2CEBE6C7D0EF,2023-04-06T16:36:58,Mobile,gemini-2.5-pro,Write unit tests for this ML model evaluation pipeline,294.0,0.002352,0,5.2,Low
LOG68214102689A,USR8963F2E9CEC6,2023-02-03T20:45:04,DevOps,gemini-2.5-pro,Write acceptance criteria for this user story,1856.0,0.014848,0,8.4,Low
LOG6AFE7F302481,USR3A29E9F5BB61,2022-09-18T10:08:58,DevOps,claude-sonnet-4,What is the best architecture for a microservice handling 10k rps?,1860.0,0.0279,0,6.7,Low
LOG000597110FCF,USR28B2ACCDCE19,2024-05-01T20:17:34,Mobile,gpt-4.1-mini,The SSN 123-45-6789 belongs to employee ID EMP001,1185.0,0.00474,1,73.7,High
LOG866FA4C33B56,USR4519012EE2F5,2023-01-29T21:25:43,Security,github-copilot,What are the security implications of storing JWT in localStorage?,2863.0,0.02863,0,8.7,Low
LOG17F60D609FB4,USR469CA53EA1CD,2023-05-29T14:03:52,Engineering,gemini-2.5-pro,Generate a monthly report for the board,537.0,0.004296,0,14.9,Low
LOG8C304C46F231,USR3AD07D8C1E20,2024-06-04T04:24:59,Backend,github-copilot,Generate a monthly report for the board,9003.0,0.09003,0,0.3,Low
LOG7CF161F6404B,USR057732A51A1A,2023-03-02T02:26:28,Data Science,claude-sonnet-4,Write a Python script to parse JSON responses,4341.0,0.065115,0,3.2,Low
LOGA990AA8FD0A3,USR91BFEDF09760,2024-03-16T15:51:22,Security,gpt-4.1-mini,Generate a monthly report for the board,1759.0,0.007036,0,9.0,Low
LOG41B4C0F2E07B,USRE462D33EBC72,2024-03-20T00:26:15,Security,gemini-2.5-pro,Translate this function to TypeScript,5046.0,0.040368,0,8.1,Low
LOGEEF19FB8CF8D,USR2B0E94085C89,2022-07-06T03:22:45,Security,claude-sonnet-4,Help me refactor this legacy Java code to use streams,5827.891124877319,0.09936032329366043,0,4.0,Low
LOG5EFA9CCF91B8,USREAF9015B5225,2023-08-04T16:49:22,DevOps,gpt-4.1-mini,Optimise this database query for performance,4075.0,0.0163,0,2.9,Low
LOGFEEA7D85B3D6,USR2D21388352E6,2023-08-02T02:04:44,Data Science,gpt-4.1-mini,Write acceptance criteria for this user story,5528.0,0.022112,0,6.8,Low
LOG1DA344B7230B,USR6B723996EA89,2022-09-01T06:47:52,Backend,github-copilot,Help me write documentation for this REST API,776.0,0.00776,0,10.2,Low
LOG95B5655BC238,USR8963F2E9CEC6,2023-03-11T23:23:48,DevOps,llama-3.3-70b,The SSN 123-45-6789 belongs to employee ID EMP001,5475.0,0.01095,1,68.8,High
LOG3397E24F4AF5,USRD40A133454C7,2023-06-24T10:07:40,Mobile,gpt-4.1-mini,Help me write documentation for this REST API,3744.0,0.014976,0,7.6,Low
LOGAABEC9E9C5BE,USRDE02917CBB9C,2024-02-15T11:00:35,Mobile,gpt-4.1-mini,Explain this SQL query: SELECT * FROM orders WHERE status='pending',693.0,0.002772,0,10.7,Low
LOG841DF9312D16,USR69FD920B8EDB,2023-07-06T09:43:24,Frontend,claude-sonnet-4,Explain this SQL query: SELECT * FROM orders WHERE status='pending',4202.0,0.06303,0,9.1,Low
LOG22A4E18E38D4,USR7E7A9B844F98,2023-04-02T05:12:15,Engineering,gpt-4.1,Help me write documentation for this REST API,4097.0,0.08194,0,4.8,Low
LOG38F72BE2BDEE,USR22373F2763A1,2023-06-30T01:02:12,Data Science,gemini-2.5-pro,Translate this function to TypeScript,3193.0,0.025544,0,8.9,Low
LOGADE1AD416D8D,USRD84512CF5310,2023-06-04T20:38:22,DevOps,claude-sonnet-4,Fix this memory leak in the following C++ code,1289.0,0.019335,0,8.4,Low
LOG9D0CF5F56E69,USRF6D19A488EE9,2023-04-20T12:52:24,DevOps,claude-sonnet-4,Design a REST API for a social media platform,1321.0,0.019815,0,1.6,Low
LOGCE1CE9CF4825,USRF44FF1B99C70,2023-11-17T10:03:47,Frontend,gpt-4.1,Help me refactor this legacy Java code to use streams,476.0,0.00952,0,10.9,Low
LOG9581CB192F6F,USR8728B58E37EF,2023-08-24T07:32:35,Engineering,gpt-4.1-mini,Generate a monthly report for the board,9540.302533518376,0.04251557616550456,0,4.0,Low
LOGA77C7E53435A,USR14AE0E036EEE,2022-10-11T10:34:30,Engineering,gpt-4.1,Summarise the following document: {doc},3571.0,0.07142,0,8.8,Low
LOGCAEA46873949,USR6A73A858FF5E,2023-03-23T07:15:41,Frontend,claude-haiku-3.5,Help me write documentation for this REST API,1559.0,0.004677,0,11.6,Low
LOGF1798133D091,USR1227EBCB774A,2024-06-06T11:49:31,Frontend,github-copilot,Write a Python script to parse JSON responses,4511.0,0.04511,0,0.5,Low
LOG1E4A6C5B3290,USR28AF02F78D98,2022-11-06T08:48:59,Mobile,gpt-4.1-mini,Write unit tests for this function: {code},3788.3473723686143,0.017819880545005027,0,6.6,Low
LOG4E436B69CAB1,USRC3682D17A951,2024-04-08T22:30:04,Engineering,claude-sonnet-4,Help me write documentation for this REST API,2725.0,0.040875,0,13.8,Low
LOG0142E5EE3556,USR4B6214C8B97B,2022-11-09T01:07:46,Engineering,gemini-2.5-pro,Fix this memory leak in the following C++ code,1596.0,0.012768,0,2.1,Low
LOG2823FB688FEB,USR9322BCA623D7,2023-03-20T16:31:22,Data Science,gpt-4.1,Design a REST API for a social media platform,3056.0,0.06112,0,7.2,Low
LOG9E47E77A81D3,USR2CEBE6C7D0EF,2024-01-21T14:55:57,Mobile,llama-3.3-70b,"My API key sk-prod-abc123def456 is not working, please debug",1585.0,0.00317,1,64.1,High
LOGCA2599D9B746,USRB80050CD7911,2023-09-17T20:39:06,Data Science,gemini-2.5-pro,Debug this React component re-rendering issue,268.0,0.002144,0,10.4,Low
LOGBF29905458E0,USRE6A812CC68F3,2023-01-18T20:25:39,Mobile,gpt-4.1-mini,Write a Python script to parse JSON responses,2737.0,0.010948,0,4.2,Low
LOGC4E560676800,USRF5B9CFFCC803,2023-11-30T12:18:21,Backend,llama-3.3-70b,Translate this function to TypeScript,2996.0,0.005992,0,11.6,Low
LOG3AD844AA0725,USR3BC0CF8694B8,2023-02-26T22:09:44,Mobile,gemini-2.5-pro,Generate a monthly report for the board,1720.0,0.01376,0,4.8,Low
LOGE8DAF5BE4FDF,USR9322BCA623D7,2023-01-10T12:46:58,Data Science,llama-3.3-70b,Debug this React component re-rendering issue,4048.0,0.008096,0,10.8,Low
LOG370ABD678951,USRBC4D83B98974,2024-06-11T11:11:56,Data Science,claude-haiku-3.5,Optimise this database query for performance,2640.819680142337,0.011132462540820698,0,5.7,Low
LOG64CEBAC0DF7A,USRB84E49DCC2EA,2024-05-18T16:47:16,Backend,github-copilot,Translate this function to TypeScript,592.5233892628073,0.01114528819077168,0,0.6,Low
LOG70B2D0FF2AAE,USR811A4447AB71,2022-11-04T22:49:14,Backend,claude-haiku-3.5,Explain how Kubernetes pod scheduling works,12000.0,0.036,0,7.2,Low
LOG1BA96636AE7D,USR32D3FC0C51F5,2022-09-15T14:57:12,Mobile,gpt-4.1,Optimise this database query for performance,942.0,0.01884,0,10.4,Low
LOG46030C813D5F,USR2B0E94085C89,2022-11-23T06:49:27,Security,claude-haiku-3.5,Create a data pipeline for real-time analytics,11937.401840620112,0.025905570910171316,0,3.6,Low
LOG552DD75CAA4D,USRB544F17BE1A7,2022-08-18T02:17:34,Frontend,gpt-4.1,Draft an email to the client about project delay,3831.0,0.07662,1,37.0,Medium
LOG21AA2DE4019D,USRFEDD2DE52C95,2023-10-21T02:48:13,Engineering,gemini-2.5-pro,Write unit tests for this function: {code},3459.1795451661396,0.05072945393709502,0,14.5,Low
LOG1B09B80CC6E1,USR69FD920B8EDB,2023-01-08T16:31:39,Frontend,claude-sonnet-4,Generate a regex to validate email addresses,155.0,0.002325,1,35.6,Medium
LOGF308D51E8F77,USRB55181A56CF0,2023-08-20T22:37:17,Mobile,gpt-4.1-mini,Write a Terraform module for AWS ECS,711.0,0.002844,0,1.3,Low
LOGB6B80E0082E5,USR08AA017C8B73,2022-06-29T23:17:22,Data Science,claude-sonnet-4,Explain how Kubernetes pod scheduling works,777.0,0.011655,0,12.8,Low
